#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
445,Jonathan Isaac,ORL,3,9.0,3.7,1.0,4.3,23.1,0.7,2.0,33.3,1.0,1.7,60.0,0.0,1.3,1.3,0.0,0.7,2.0,0.3, 3.3
445,Kaiser Gates,NOP,3,7.0,3.7,1.3,2.3,57.1,1.0,2.0,50.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,0.0,0.0,0.0, 4.3
448,Alex Len,SAC,5,12.6,3.6,1.2,2.4,50.0,0.2,0.6,33.3,1.0,1.8,55.6,1.0,1.6,2.6,1.8,0.0,2.2,0.6, 7.6
449,Anthony Black,ORL,4,17.8,3.5,1.3,4.0,31.3,0.0,1.5,0.0,1.0,2.0,50.0,0.5,2.5,3.0,1.8,1.3,0.8,1.5, 5.0
449,Bryson Williams,LAC,2,6.0,3.5,1.5,3.5,42.9,0.0,0.5,0.0,0.5,1.0,50.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0, 2.0
449,Dexter Dennis,DAL,4,9.5,3.5,1.3,3.8,33.3,0.8,1.8,42.9,0.3,0.5,50.0,0.3,0.8,1.0,0.3,0.8,0.5,0.0, 3.3
449,Donovan Williams,GSW,2,6.5,3.5,1.5,2.0,75.0,0.5,0.5,100,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,0.0,1.5, 4.0
449,Jalen Hood-Schifino,LAL,4,22.0,3.5,1.3,7.0,17.9,0.3,2.8,9.1,0.8,1.5,50.0,1.0,2.8,3.8,4.0,0.5,0.5,2.0, 3.8
449,Josh Richardson,MIA,2,14.0,3.5,1.5,4.5,33.3,0.5,2.0,25.0,0.0,0.0,0.0,0.5,1.5,2.0,1.5,1.0,0.0,1.0, 4.0
449,Justin Minaya,POR,2,21.0,3.5,1.0,3.0,33.3,0.5,2.0,25.0,1.0,1.0,100,1.0,2.5,3.5,3.0,2.5,0.0,1.0, 9.5
449,Kelly Olynyk,TOR,4,17.3,3.5,1.0,2.3,44.4,0.3,1.0,25.0,1.3,1.5,83.3,0.3,3.5,3.8,3.0,0.8,0.8,1.3, 9.0
449,Malcolm Hill,NOP,2,7.0,3.5,0.5,2.5,20.0,0.5,2.5,20.0,2.0,3.0,66.7,0.0,0.5,0.5,0.5,0.0,0.5,0.5, 1.5
449,Markieff Morris,DAL,2,7.0,3.5,1.0,3.5,28.6,1.0,3.0,33.3,0.5,1.5,33.3,0.0,0.5,0.5,1.0,0.5,0.5,0.0, 2.5
449,Russell Westbrook,LAC,2,16.5,3.5,1.5,2.5,60.0,0.5,1.5,33.3,0.0,0.0,0.0,1.5,3.5,5.0,5.0,1.0,0.0,2.0, 11.5
449,Sharife Cooper,CLE,2,10.5,3.5,1.5,3.5,42.9,0.0,1.5,0.0,0.5,0.5,100,0.0,3.0,3.0,4.0,0.0,0.5,2.5, 6.5
449,Sir'Jabari Rice,SAS,2,5.5,3.5,1.0,2.5,40.0,0.5,1.0,50.0,1.0,1.5,66.7,0.0,0.0,0.0,1.5,0.5,0.0,0.0, 3.5
462,Aaron Holiday,HOU,5,15.0,3.4,1.2,3.2,37.5,0.4,1.6,25.0,0.6,0.6,100,0.8,2.2,3.0,2.8,0.4,0.2,1.0, 6.8
462,Jacob Gilyard,BKN,5,18.6,3.4,1.2,3.2,37.5,1.0,2.6,38.5,0.0,0.2,0.0,0.2,2.4,2.6,5.4,1.4,0.2,1.6, 9.2
464,Jeremiah Robinson-Earl,NOP,3,14.3,3.3,1.3,5.0,26.7,0.0,1.7,0.0,0.7,0.7,100,2.0,1.7,3.7,2.3,0.0,0.0,0.3, 5.3
464,Ricky Council IV,PHI,3,8.3,3.3,1.0,2.7,37.5,0.0,0.0,0.0,1.3,2.0,66.7,1.0,0.7,1.7,0.3,0.7,0.0,0.0, 3.7
466,Luke Kornet,BOS,4,14.8,3.3,1.3,1.8,71.4,0.0,0.0,0.0,0.8,0.8,100,0.8,1.8,2.5,1.8,0.0,0.5,1.0, 6.5
466,Rayan Rupert,POR,4,14.8,3.3,1.3,3.5,35.7,0.3,1.3,20.0,0.5,1.0,50.0,0.8,1.5,2.3,1.0,0.3,0.0,1.3, 2.8
466,Sam Merrill,CLE,4,8.0,3.3,1.0,4.8,21.1,1.0,4.5,22.2,0.3,0.3,100,0.3,1.3,1.5,1.0,0.3,0.0,1.0, 1.3
469,Luka Samanic,UTA,5,9.4,3.2,1.2,3.4,35.3,0.6,1.6,37.5,0.2,0.4,50.0,0.6,1.6,2.2,0.8,0.6,0.2,0.8, 3.8
470,Amida Brimah,DEN,2,3.0,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.5,1.5,0.0,0.5,0.5,0.5, 4.0
470,Boban Marjanović,HOU,2,6.0,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,3.5,3.5,1.0,0.5,0.0,0.5, 7.5
470,Bryce McGowens,CHA,2,12.0,3.0,1.0,3.0,33.3,0.0,1.5,0.0,1.0,1.0,100,1.0,0.0,1.0,1.0,0.0,0.5,1.0, 2.5
470,Buddy Boeheim,DET,2,6.0,3.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0, 3.0
470,Daeqwon Plowden,ORL,1,23.0,3.0,1.0,7.0,14.3,0.0,2.0,0.0,1.0,2.0,50.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0, 1.0
470,Dennis Smith Jr.,BKN,2,7.5,3.0,1.0,3.5,28.6,0.0,1.0,0.0,1.0,1.0,100,0.0,0.5,0.5,1.5,1.0,0.0,0.0, 3.5
470,Edmond Sumner,CHA,4,13.5,3.0,1.0,5.5,18.2,0.3,2.5,10.0,0.8,0.8,100,0.5,2.0,2.5,1.8,0.5,0.3,1.8, 1.8
470,Frank Ntilikina,CHA,4,16.3,3.0,1.3,6.3,20.0,0.5,3.3,15.4,0.0,0.0,0.0,0.3,1.3,1.5,2.8,1.3,0.5,0.8, 3.3
470,Isaiah Jackson,IND,4,12.3,3.0,0.8,3.0,25.0,0.0,0.3,0.0,1.5,2.0,75.0,1.5,2.3,3.8,0.5,0.3,0.8,1.3, 4.3
470,JD Davison,BOS,3,12.7,3.0,1.3,3.3,40.0,0.0,1.3,0.0,0.3,0.3,100,0.3,1.0,1.3,3.3,0.3,0.0,0.3, 5.7
470,Jalen Wilson,BKN,4,9.8,3.0,0.8,1.8,42.9,0.3,0.8,33.3,1.3,2.0,62.5,0.0,0.5,0.5,0.5,0.0,0.0,0.3, 2.0
470,Jules Bernard,WAS,2,6.0,3.0,1.0,1.5,66.7,1.0,1.5,66.7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,1.0, 4.0
470,Matthew Mayer,HOU,1,4.0,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0, 5.0
470,Trevor Hudgins,HOU,3,7.0,3.0,1.0,3.0,33.3,1.0,2.7,37.5,0.0,0.0,0.0,0.3,0.0,0.3,2.3,0.0,0.0,0.0, 3.7
470,Zavier Simpson,MEM,2,13.5,3.0,1.5,5.5,27.3,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.5,2.5,3.5,0.0,0.0,1.0, 2.0
485,Udoka Azubuike,PHX,4,11.8,2.8,0.8,0.8,100,0.0,0.0,0.0,1.3,1.5,83.3,1.3,2.3,3.5,0.3,0.0,1.0,0.8, 6.5
486,Dalen Terry,CHI,5,13.0,2.6,1.0,4.8,20.8,0.2,1.6,12.5,0.4,0.4,100,1.2,1.2,2.4,1.8,1.2,0.4,0.6, 4.0
487,Chuma Okeke,ORL,4,14.3,2.5,1.0,3.5,28.6,0.5,3.0,16.7,0.0,0.0,0.0,0.0,2.3,2.3,1.5,0.5,0.3,0.5, 4.0
487,Jaylen Nowell,DET,2,6.5,2.5,0.5,3.0,16.7,0.5,0.5,100,1.0,1.0,100,0.0,0.5,0.5,0.5,0.0,0.0,0.0, 1.0
487,Kenrich Williams,OKC,2,13.5,2.5,1.0,4.0,25.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.5,1.0,0.5, 7.5
487,Taj Gibson,DET,2,7.5,2.5,1.0,2.0,50.0,0.5,0.5,100,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0, 3.5
491,Robin Lopez,MIL,5,17.2,2.4,0.8,3.6,22.2,0.0,0.8,0.0,0.8,1.4,57.1,1.6,0.6,2.2,1.2,0.2,1.2,2.0, 1.8
492,Admiral Schofield,ORL,3,15.7,2.3,1.0,4.3,23.1,0.3,1.7,20.0,0.0,0.0,0.0,1.0,4.0,5.0,1.7,0.0,0.0,1.0, 4.7
492,David Duke Jr.,SAS,3,5.7,2.3,0.3,1.7,20.0,0.3,0.3,100,1.3,1.3,100,0.7,0.3,1.0,0.7,0.3,0.0,0.7, 2.3
492,Jordan Walsh,BOS,3,13.3,2.3,1.0,4.0,25.0,0.0,1.7,0.0,0.3,0.7,50.0,0.7,2.7,3.3,0.3,1.0,0.0,0.7, 3.0
492,Mo Bamba,PHI,3,12.7,2.3,1.0,4.7,21.4,0.3,2.0,16.7,0.0,0.7,0.0,1.0,2.3,3.3,0.3,0.3,0.0,0.7, 1.3
492,Trevor Keels,MIN,3,12.3,2.3,0.7,3.3,20.0,0.3,1.7,20.0,0.7,0.7,100,0.0,0.7,0.7,1.7,0.7,0.0,1.0, 1.7
492,Wenyen Gabriel,MEM,3,8.3,2.3,1.0,2.7,37.5,0.0,0.0,0.0,0.3,1.0,33.3,1.3,1.3,2.7,0.3,0.3,0.3,0.7, 3.0
498,Maxi Kleber,DAL,4,13.0,2.3,0.8,2.5,30.0,0.3,1.5,16.7,0.5,0.5,100,0.5,2.0,2.5,0.0,0.0,0.0,0.3, 2.8
498,Nathan Mensah,CHA,4,4.0,2.3,0.8,1.0,75.0,0.0,0.0,0.0,0.8,1.0,75.0,0.5,0.8,1.3,0.0,0.0,0.0,0.3, 2.8
500,Alex Fudge,DAL,6,9.7,2.0,0.8,2.0,41.7,0.2,0.8,20.0,0.2,0.3,50.0,0.7,1.2,1.8,0.2,0.3,0.3,0.2, 3.2
500,Anthony Gill,WAS,1,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,3.0,2.0,0.0,0.0, 5.0
500,Carlik Jones,CHI,4,11.0,2.0,0.8,4.0,18.8,0.3,1.8,14.3,0.3,0.5,50.0,0.0,1.3,1.3,2.0,0.5,0.0,0.5, 1.8
500,Charles Bediako,SAS,2,4.5,2.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0, 2.0
500,Cheick Diallo,MIA,3,7.0,2.0,0.7,1.7,40.0,0.0,0.0,0.0,0.7,0.7,100,0.7,2.0,2.7,0.7,0.3,0.0,0.7, 4.0
500,Daniel Theis,LAC,1,18.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100,2.0,3.0,5.0,0.0,1.0,2.0,3.0, 4.0
500,Drew Peterson,BOS,1,21.0,2.0,1.0,5.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0, 2.0
500,George Conditt IV,POR,1,9.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0, 8.0
500,Greg Brown III,DAL,2,10.0,2.0,1.0,4.0,25.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,2.5,3.5,0.0,0.0,1.0,0.5, 2.5
500,Jontay Porter,TOR,1,9.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0, 5.0
500,Jordan Miller,LAC,4,8.3,2.0,1.0,1.8,57.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.3,0.5, 3.5
500,Justin Lewis,CHI,2,6.0,2.0,1.0,2.5,40.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0, 0.5
500,Kendall Brown,IND,2,13.0,2.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,1.0,0.0,0.5,1.5, 2.0
500,Landers Nolley II,NOP,1,5.0,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
500,Nate Hinton,HOU,3,8.0,2.0,0.7,3.3,20.0,0.3,2.0,16.7,0.3,0.3,100,0.7,1.7,2.3,0.3,0.0,0.3,0.3, 2.0
500,Nathan Knight,NYK,2,4.0,2.0,0.5,0.5,100,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0, 2.5
500,Oscar Tshiebwe,IND,2,5.5,2.0,0.5,0.5,100,0.0,0.0,0.0,1.0,1.0,100,0.5,0.5,1.0,0.5,0.0,0.0,0.0, 3.5
500,Rudy Gay,GSW,2,7.5,2.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.5,0.0,0.5,3.0,3.5,0.5,0.5,0.0,0.5, 3.5
518,DJ Steward,BOS,3,4.0,1.7,0.7,2.3,28.6,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.7, 0.0
518,Lindell Wigginton,MIL,3,17.3,1.7,0.3,3.3,10.0,0.0,2.0,0.0,1.0,1.7,60.0,0.0,2.3,2.3,2.7,1.3,0.7,2.3, 2.7
518,Marques Bolden,CHA,3,11.3,1.7,0.3,2.3,14.3,0.0,0.7,0.0,1.0,1.3,75.0,1.3,2.3,3.7,0.0,0.3,0.7,1.3, 2.7
521,Drew Timme,MIL,2,6.0,1.5,0.5,1.5,33.3,0.0,0.0,0.0,0.5,1.0,50.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0, 1.5
521,Jamorko Pickett,DEN,2,4.0,1.5,0.5,1.0,50.0,0.5,0.5,100,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0, 1.5
521,Justin Powell,CLE,2,6.5,1.5,0.5,1.0,50.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5, 1.0
521,Matt Hurt,MEM,2,13.0,1.5,0.5,3.0,16.7,0.5,2.5,20.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,1.0,0.0,1.0, 1.0
521,Mychal Mulder,MEM,2,8.0,1.5,0.5,3.5,14.3,0.5,3.0,16.7,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5, -1.0
521,Tristan Thompson,CLE,4,10.0,1.5,0.5,1.3,40.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,2.8,3.3,1.3,0.3,0.3,0.8, 4.5
527,Garrett Temple,TOR,3,9.7,1.3,0.3,1.7,20.0,0.0,1.0,0.0,0.7,0.7,100,0.3,0.7,1.0,0.7,0.0,0.3,0.7, 1.3
527,Isaiah Wong,IND,3,7.3,1.3,0.3,1.7,20.0,0.0,0.7,0.0,0.7,0.7,100,0.0,0.7,0.7,1.3,0.0,0.0,0.7, 1.3
527,Markquis Nowell,TOR,3,7.3,1.3,0.7,2.0,33.3,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.7,0.3,0.3,1.3, 1.7
530,Wesley Matthews,ATL,4,10.8,1.3,0.5,1.8,28.6,0.3,1.3,20.0,0.0,0.0,0.0,0.8,1.5,2.3,0.8,0.0,0.3,1.3, 2.0
531,Danuel House Jr.,PHI,2,14.5,1.0,0.5,3.0,16.7,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5,0.0,0.5, 3.5
531,Jalen Slawson,SAC,4,6.0,1.0,0.5,1.8,28.6,0.0,0.8,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.8,0.5,0.3,0.5, 2.3
531,Jericho Sims,NYK,4,19.8,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.3,4.8,1.5,0.3,1.0,0.5, 7.5
531,Joe Wieskamp,DAL,3,4.0,1.0,0.3,0.3,100,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0, 1.3
531,Max Heidegger,CHI,1,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1.0
531,Patrick Baldwin Jr.,WAS,2,11.5,1.0,0.5,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.5,0.5, -2.0
531,Pete Nance,CLE,2,8.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,100,0.5,0.5,1.0,0.0,0.0,0.5,1.0, 1.0
531,RJ Hunter,CHA,3,6.3,1.0,0.3,3.7,9.1,0.3,2.0,16.7,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.3,0.0,0.0, -0.3
531,Richaun Holmes,WAS,4,8.8,1.0,0.5,2.5,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8,2.3,3.0,0.3,0.5,0.5,0.5, 2.3
531,Usman Garuba,GSW,2,4.5,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.5,0.0, 3.0
541,Charlie Brown Jr.,NYK,4,2.8,0.8,0.3,0.5,50.0,0.3,0.5,50.0,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.0,0.0,0.0, 1.5
541,Patty Mills,MIA,4,9.0,0.8,0.3,2.8,9.1,0.3,1.5,16.7,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.5,0.0,0.8, -0.3
541,Reggie Bullock Jr.,HOU,4,10.5,0.8,0.3,2.0,12.5,0.3,2.0,12.5,0.0,0.0,0.0,0.0,1.3,1.3,0.5,0.3,0.0,0.3, 0.8
541,Tosan Evbuomwan,DET,4,4.5,0.8,0.3,1.0,25.0,0.0,0.3,0.0,0.3,0.5,50.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0, 1.3
545,Amari Bailey,CHA,3,4.3,0.7,0.0,0.7,0.0,0.0,0.3,0.0,0.7,1.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7, -1.3
545,Miles Norris,ATL,3,6.0,0.7,0.3,1.7,20.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,0.7,0.0,0.3, 2.0
545,Xavier Cooks,WAS,3,8.0,0.7,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,2.7,0.7,0.0,0.0,0.3, 3.0
545,Zhaire Smith,CLE,3,6.7,0.7,0.0,1.7,0.0,0.0,1.3,0.0,0.7,0.7,100,0.0,1.7,1.7,0.7,1.0,0.0,0.0, 2.3
549,Shaquille Harrison,MEM,4,12.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,2.8,2.8,0.5,0.8,0.5,0.3, 3.5
550,Sidy Cissoko,SAS,5,9.0,0.4,0.2,0.8,25.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,0.6,0.4,0.2, 2.6
551,Armaan Franklin,DEN,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
551,Au'Diese Toney,DEN,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 1.0
551,Brandon Boston Jr.,LAC,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 1.0
551,Chase Audige,WAS,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0, 3.0
551,D.J. Carton,TOR,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, -1.0
551,D.J. Wilson,PHI,2,6.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.5, 0.5
551,Damion Baugh,LAL,1,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, -1.0
551,Deonte Burton,SAC,1,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0, 0.0
551,Dylan Windler,ATL,1,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -2.0
551,Henri Drell,CHI,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 1.0
551,Izaiah Brockington,NOP,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0, 1.0
551,Jaylen Martin,BKN,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
551,Jazian Gortman,MIL,1,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0, -4.0
551,Khem Birch,SAS,1,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,2.0, 3.0
551,Omari Moore,MIL,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 1.0
551,P.J. Tucker,LAC,3,16.3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.3,2.7,4.0,1.7,1.0,0.3,0.7, 4.3
551,Ryan Arcidiacono,NYK,1,15.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0, 1.0
551,Tevian Jones,NOP,1,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, -4.0
551,Vincent Valerio-Bodon,LAL,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0, 3.0
