#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
444,Stanley Umude,DET,3,7.3,3.3,1.0,2.7,37.5,0.7,2.3,28.6,0.7,0.7,100,0.3,1.0,1.3,0.3,0.0,0.0,0.0, 3.3
448,Jaden Springer,PHI,4,7.8,3.3,0.8,3.0,25.0,0.0,0.5,0.0,1.8,2.0,87.5,0.0,1.0,1.0,0.3,0.8,0.8,0.3, 3.3
448,Marcus Garrett,MIA,4,18.5,3.3,1.5,5.8,26.1,0.0,2.0,0.0,0.3,0.5,50.0,1.8,0.8,2.5,1.8,1.3,0.3,1.0, 3.5
448,Orlando Robinson,MIA,4,12.0,3.3,1.5,4.0,37.5,0.0,0.5,0.0,0.3,0.5,50.0,0.8,1.3,2.0,2.3,0.3,0.3,0.8, 4.5
451,Austin Rivers,MIN,5,14.0,3.2,1.4,3.8,36.8,0.0,1.0,0.0,0.4,0.6,66.7,0.0,1.2,1.2,1.4,0.8,0.2,0.0, 4.2
452,Damian Jones,UTA,6,12.7,3.0,0.7,2.5,26.7,0.2,0.5,33.3,1.5,2.0,75.0,0.5,1.5,2.0,0.5,0.0,0.8,0.7, 3.3
452,Deividas Sirvydis,IND,3,4.7,3.0,1.0,2.7,37.5,1.0,2.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7, 0.7
452,Devontae Cacok,POR,2,9.0,3.0,1.0,1.5,66.7,0.0,0.0,0.0,1.0,3.0,33.3,0.5,3.0,3.5,0.0,0.0,0.0,1.0, 3.0
452,Justin Bean,MEM,1,6.0,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,50.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0, 3.0
452,Malik Ellison,ATL,1,10.0,3.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100,1.0,0.0,1.0,0.0,1.0,0.0,1.0, 2.0
452,Marcus Bingham Jr.,DAL,1,5.0,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0, 4.0
452,Mychal Mulder,MIA,1,10.0,3.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 3.0
452,Nate Pierre-Louis,LAL,1,8.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.0,2.0,2.0,1.0,1.0,0.0,1.0, 5.0
452,Patty Mills,BKN,4,17.5,3.0,1.0,5.3,19.0,0.8,3.8,20.0,0.3,0.3,100,0.0,1.0,1.0,1.0,0.3,0.0,0.5, 0.5
452,Romeo Langford,SAS,5,12.6,3.0,1.4,3.4,41.2,0.0,0.8,0.0,0.2,0.2,100,0.4,0.6,1.0,0.6,0.2,0.2,0.2, 2.8
452,Tyler Hall,DAL,2,12.5,3.0,1.0,5.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.5,0.5,0.5, 2.0
463,Kessler Edwards,SAC,4,10.8,2.8,0.5,3.0,16.7,0.3,2.0,12.5,1.5,1.5,100,0.5,1.5,2.0,0.5,0.3,0.5,0.5, 3.0
464,A.J. Lawson,DAL,3,7.7,2.7,0.7,2.3,28.6,0.3,1.0,33.3,1.0,1.3,75.0,0.0,0.7,0.7,2.0,0.3,0.0,0.7, 3.0
464,Anthony Lamb,GSW,3,12.0,2.7,1.0,2.0,50.0,0.7,1.3,50.0,0.0,0.0,0.0,0.7,2.3,3.0,0.3,0.3,0.7,0.0, 6.0
464,Cody Zeller,MIA,3,7.0,2.7,1.3,2.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.7,4.3,0.7,0.3,0.3,0.7, 6.7
464,Garrison Mathews,ATL,3,14.3,2.7,1.0,5.0,20.0,0.7,4.7,14.3,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.3,0.0,0.0, 0.3
464,Isaiah Todd,WAS,3,9.0,2.7,1.0,2.7,37.5,0.3,1.3,25.0,0.3,0.3,100,0.7,0.3,1.0,0.0,0.0,0.3,0.0, 2.3
464,Luca Vildoza,MIL,3,10.0,2.7,0.7,2.3,28.6,0.7,1.7,40.0,0.7,0.7,100,0.3,0.7,1.0,1.3,0.7,0.7,0.7, 4.0
464,Nate Hinton,CLE,3,7.0,2.7,1.0,3.0,33.3,0.7,2.0,33.3,0.0,0.0,0.0,1.0,0.3,1.3,0.3,0.0,0.3,0.3, 2.3
464,Neemias Queta,SAC,3,8.7,2.7,1.3,1.7,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.3,3.0,1.3,0.3,1.0,1.3, 6.7
464,Ryan Arcidiacono,POR,3,6.0,2.7,1.0,1.7,60.0,0.7,1.3,50.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.0,0.7, 3.0
464,Vít Krejčí,ATL,3,9.3,2.7,0.7,3.0,22.2,0.7,2.0,33.3,0.7,0.7,100,0.0,1.0,1.0,2.0,0.0,0.3,0.0, 3.7
474,Devon Dotson,WAS,2,4.0,2.5,1.0,1.0,100,0.5,0.5,100,0.0,0.0,0.0,0.5,0.5,1.0,2.0,0.0,0.5,0.5, 5.5
474,Jalen Harris,NYK,2,10.0,2.5,0.5,2.5,20.0,0.0,1.0,0.0,1.5,1.5,100,0.5,1.5,2.0,0.5,0.0,0.0,1.0, 2.0
474,Johnny Davis,WAS,4,19.3,2.5,0.5,5.3,9.5,0.0,1.5,0.0,1.5,1.5,100,0.0,3.0,3.0,1.5,1.0,0.3,0.8, 2.8
474,Kai Jones,CHA,4,8.3,2.5,1.0,2.0,50.0,0.0,0.5,0.0,0.5,1.8,28.6,1.5,2.0,3.5,0.5,0.0,0.5,1.0, 3.8
474,Lucas Williamson,LAC,2,14.5,2.5,0.5,4.0,12.5,0.5,3.0,16.7,1.0,1.0,100,0.0,1.5,1.5,0.5,0.5,0.0,1.0, 0.5
474,Ruben Nembhard Jr.,CLE,4,12.0,2.5,1.0,5.3,19.0,0.3,1.0,25.0,0.3,1.3,20.0,0.0,1.3,1.3,1.3,0.0,0.0,0.8, -1.0
474,Trevion Williams,GSW,2,5.5,2.5,1.0,2.0,50.0,0.0,1.0,0.0,0.5,1.5,33.3,2.0,1.5,3.5,1.0,0.0,0.0,0.5, 4.5
481,Juancho Hernangomez,TOR,5,11.6,2.4,0.8,2.4,33.3,0.8,2.2,36.4,0.0,0.0,0.0,0.2,2.8,3.0,1.0,0.2,0.0,0.2, 4.8
482,Aleem Ford,ORL,3,8.3,2.3,0.7,1.7,40.0,0.3,1.3,25.0,0.7,0.7,100,0.7,1.3,2.0,0.3,0.0,0.0,0.3, 3.3
482,Frank Kaminsky,HOU,3,15.0,2.3,1.0,3.3,30.0,0.3,1.3,25.0,0.0,0.0,0.0,0.3,2.7,3.0,2.7,0.0,0.0,0.7, 5.0
482,Matthew Dellavedova,SAC,3,9.0,2.3,1.0,2.3,42.9,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.7,1.0,2.3,0.3,0.0,0.3, 4.3
485,Boban Marjanović,HOU,4,5.3,2.3,1.0,1.0,100,0.0,0.0,0.0,0.3,0.5,50.0,0.3,1.8,2.0,0.5,0.0,0.5,0.5, 4.5
485,Charlie Brown Jr.,PHI,4,9.0,2.3,1.0,3.0,33.3,0.0,1.0,0.0,0.3,0.3,100,0.5,1.0,1.5,0.0,0.3,0.3,0.5, 1.8
485,Isaiah Miller,POR,4,10.3,2.3,1.0,2.8,36.4,0.0,0.3,0.0,0.3,0.5,50.0,1.0,0.8,1.8,1.5,1.0,0.3,1.8, 3.0
488,Drew Eubanks,POR,5,12.0,2.2,0.4,1.0,40.0,0.0,0.0,0.0,1.4,2.2,63.6,0.4,2.0,2.4,0.6,0.0,0.8,0.4, 4.2
488,Thaddeus Young,TOR,5,9.8,2.2,1.0,3.0,33.3,0.2,0.4,50.0,0.0,0.4,0.0,1.2,1.8,3.0,1.6,1.2,0.0,1.0, 4.6
490,Cameron Johnson,BKN,2,13.5,2.0,1.0,4.0,25.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.5,0.0,0.0,0.5, 2.0
490,Chasson Randle,DEN,1,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,1.0, 2.0
490,Chris Silva,DAL,2,5.5,2.0,0.5,2.0,25.0,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,2.0,0.5,0.0,0.0,1.5, 1.5
490,Corey Kispert,WAS,2,11.5,2.0,0.5,4.5,11.1,0.0,2.0,0.0,1.0,1.0,100,0.0,1.5,1.5,0.5,0.0,0.5,0.5, 0.0
490,JD Davison,BOS,2,6.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.5,0.0,0.5,0.0, 4.0
490,Jalen Crutcher,CHA,5,6.4,2.0,0.8,2.2,36.4,0.4,1.0,40.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.0,0.0,1.0, 0.8
490,Jason Preston,LAC,3,18.3,2.0,0.7,2.7,25.0,0.3,1.0,33.3,0.3,0.7,50.0,0.7,4.0,4.7,4.3,1.7,0.3,2.0, 8.7
490,Joe Wieskamp,TOR,3,9.7,2.0,0.7,4.7,14.3,0.7,3.3,20.0,0.0,0.0,0.0,0.3,0.7,1.0,0.7,0.3,0.0,0.0, 0.0
490,Kostas Antetokounmpo,CHI,2,6.0,2.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.5,0.5,0.0,0.0,1.5, 3.0
490,Mouhamadou Gueye,DAL,2,10.5,2.0,0.5,1.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.5,1.0,1.5,1.0,0.0,1.0,0.5, 4.5
490,P.J. Tucker,PHI,3,19.0,2.0,0.7,2.3,28.6,0.7,1.3,50.0,0.0,0.0,0.0,0.7,2.3,3.0,0.7,0.3,0.0,0.0, 4.3
490,Robert Woodard II,OKC,2,9.5,2.0,1.0,3.5,28.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,2.5,0.5,0.0,0.0,0.0, 2.5
490,Thanasis Antetokounmpo,MIL,3,9.3,2.0,1.0,1.3,75.0,0.0,0.3,0.0,0.0,1.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3, 1.0
490,Theo Pinson,DAL,3,10.3,2.0,0.7,3.3,20.0,0.3,1.7,20.0,0.3,0.3,100,0.0,1.0,1.0,1.3,1.0,0.7,0.7, 2.7
490,Tony Bradley,CHI,2,6.0,2.0,0.5,2.0,25.0,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,2.0,0.5,0.0,1.5,0.5, 4.0
490,Vince Williams Jr.,MEM,3,9.0,2.0,0.7,1.7,40.0,0.7,1.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3, 1.3
506,David Duke Jr.,BKN,4,10.3,1.8,0.5,2.0,25.0,0.0,0.5,0.0,0.8,1.0,75.0,0.0,0.8,0.8,0.8,0.3,0.0,1.5, 0.3
506,Garrett Temple,NOP,4,15.3,1.8,0.8,4.0,18.8,0.3,2.5,10.0,0.0,0.0,0.0,0.8,1.3,2.0,0.5,0.3,0.3,0.5, 1.0
506,Zylan Cheatham,NOP,4,9.3,1.8,0.8,1.8,42.9,0.0,0.3,0.0,0.3,0.5,50.0,1.0,2.8,3.8,1.0,0.0,0.0,0.5, 4.8
509,Langston Galloway,IND,3,7.3,1.7,0.7,1.3,50.0,0.3,1.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3, 1.7
509,Michael Foster Jr.,PHI,3,6.0,1.7,0.7,3.0,22.2,0.3,1.0,33.3,0.0,0.0,0.0,1.7,0.7,2.3,0.3,0.0,0.3,1.3, 1.0
511,Alize Johnson,SAS,4,6.8,1.5,0.8,2.3,33.3,0.0,0.0,0.0,0.0,0.3,0.0,1.5,1.8,3.3,1.0,0.3,0.0,0.5, 3.8
511,Alondes Williams,BKN,2,5.5,1.5,0.5,2.0,25.0,0.0,0.5,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5, -1.0
511,Robin Lopez,CLE,4,12.0,1.5,0.5,2.3,22.2,0.0,0.0,0.0,0.5,1.0,50.0,0.8,1.3,2.0,0.8,0.3,0.8,1.0, 2.0
511,Shaquille Harrison,LAL,2,12.0,1.5,0.5,3.5,14.3,0.0,1.0,0.0,0.5,2.0,25.0,0.0,1.5,1.5,1.0,1.0,0.0,1.5, -1.0
511,Tyson Etienne,ATL,2,7.0,1.5,0.5,2.5,20.0,0.0,1.0,0.0,0.5,1.0,50.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0, 0.5
511,Usman Garuba,HOU,4,14.0,1.5,0.8,1.5,50.0,0.0,0.3,0.0,0.0,0.3,0.0,1.3,5.5,6.8,1.0,0.3,0.8,1.8, 7.5
511,Zavier Simpson,ORL,2,8.0,1.5,0.5,1.5,33.3,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,1.5,2.5,0.5,0.0,1.5, 3.5
518,Brodric Thomas,BOS,3,11.0,1.3,0.3,2.7,12.5,0.3,1.7,20.0,0.3,0.7,50.0,1.0,1.7,2.7,1.3,0.0,0.3,0.7, 2.3
518,Carlik Jones,CHI,3,8.3,1.3,0.7,2.7,25.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.7,0.7,2.3,0.7,0.0,0.3, 2.3
518,Jarrett Culver,ATL,3,6.0,1.3,0.7,1.3,50.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.7, 0.7
518,Jericho Sims,NYK,3,5.7,1.3,0.7,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.3,2.7,0.3,0.3,0.3,0.7, 4.3
518,Jules Bernard,DET,3,4.7,1.3,0.3,1.3,25.0,0.0,0.7,0.0,0.7,0.7,100,0.0,0.0,0.0,0.7,0.0,0.0,1.0, 0.0
523,Buddy Boeheim,DET,3,2.7,1.0,0.3,1.0,33.3,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3, 0.3
523,CJ Elleby,MIN,2,7.5,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,100,0.0,2.5,2.5,0.5,0.0,0.0,1.0, 1.0
523,Darius Days,HOU,2,5.5,1.0,0.5,1.5,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.5,0.0,0.5,0.0, 3.0
523,Eric Paschall,MIN,1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0, 0.0
523,Kelan Martin,NOP,2,7.5,1.0,0.5,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.5,0.5, 1.0
523,LiAngelo Ball,CHA,3,4.7,1.0,0.3,1.7,20.0,0.0,1.3,0.0,0.3,0.7,50.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0, 0.0
523,Luka Samanic,UTA,2,5.0,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0, 3.0
523,Marko Simonovic,CHI,2,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5, 0.5
523,Trevor Hudgins,HOU,3,7.7,1.0,0.3,1.7,20.0,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.3,0.7,1.3,0.3,0.0,0.3, 1.7
532,Nickeil Alexander-Walker,MIN,4,13.0,0.8,0.3,3.5,7.1,0.0,1.8,0.0,0.3,0.5,50.0,0.5,2.5,3.0,1.8,0.8,1.3,1.8, 2.3
533,Feron Hunt,NYK,3,5.0,0.7,0.3,1.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3, -0.7
533,Ron Harper Jr.,TOR,3,5.0,0.7,0.3,1.3,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.0,0.0, 1.0
535,Jordan Hall,SAS,4,5.3,0.5,0.3,2.0,12.5,0.0,1.3,0.0,0.0,0.0,0.0,0.3,1.0,1.3,0.5,0.3,0.0,1.0, -0.3
536,Josh Minott,MIN,4,7.5,0.3,0.0,1.8,0.0,0.0,0.8,0.0,0.3,0.5,50.0,0.3,1.3,1.5,0.5,0.3,0.0,1.0, -0.5
537,Abdul Gaddy,OKC,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
537,Anthony Duruji,CHA,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5, -0.5
537,Chris Chiozza,BKN,2,11.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,0.5,0.0,2.0, 2.0
537,DJ Stewart,DAL,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0, 2.0
537,Dennis Schröder,LAL,1,9.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0, -4.0
537,Derrick Favors,HOU,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0, 5.0
537,Frank Jackson,UTA,2,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0, 0.5
537,Grant Golden,DEN,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
537,Isaiah Whaley,CHA,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 1.0
537,Jacob Gilyard,MEM,1,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0, 0.0
537,Jamorko Pickett,CLE,1,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0, 3.0
537,Javonte Smart,NOP,2,5.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0, 0.5
537,Jaylen Sims,CHA,1,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0, 0.0
537,John Butler Jr.,POR,1,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0, 3.0
537,John Petty Jr.,NOP,2,6.5,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0, 0.5
537,Johnny Juzang,UTA,1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0, 1.0
537,Juwan Morgan,LAC,1,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0, 1.0
537,Nate Darling,LAC,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 1.0
537,Quentin Grimes,NYK,1,16.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0, -2.0
537,RaiQuan Gray,BKN,1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, -1.0
537,Sacha Killeya-Jones,OKC,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, 1.0
537,Trent Forrest,ATL,2,6.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.5,2.0,1.0,0.5,0.0,0.5, 2.0
537,Trevor Keels,NYK,2,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5, -1.0
537,Xavier Sneed,CHA,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, 1.0
