#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
441,Petr Cornelie,DEN,2,7.0,3.0,1.0,2.0,50.0,0.5,0.5,100,0.5,1.0,50.0,1.0,1.0,2.0,0.5,0.0,0.5,0.5, 4.0
441,Quentin Grimes,NYK,4,7.0,3.0,1.0,2.8,36.4,1.0,2.0,50.0,0.0,0.0,0.0,0.3,1.3,1.5,0.5,0.5,0.0,0.3, 3.5
441,Rajon Rondo,CLE,6,16.7,3.0,1.2,2.3,50.0,0.7,1.2,57.1,0.0,0.0,0.0,0.0,4.2,4.2,3.3,0.3,0.0,2.3, 7.3
441,Scottie Lewis,CHA,2,10.5,3.0,0.5,1.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,1.5,1.0,1.0, 6.0
441,Tyler Bey,HOU,1,7.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0, 3.0
452,Davon Reed,DEN,4,7.3,2.8,0.8,1.8,42.9,0.5,1.0,50.0,0.8,1.0,75.0,0.0,0.8,0.8,1.0,0.3,0.0,0.0, 3.5
452,JaQuori McLaughlin,DAL,4,10.3,2.8,0.8,3.0,25.0,0.5,2.5,20.0,0.8,1.0,75.0,0.3,1.8,2.0,0.8,0.3,0.3,0.8, 2.8
452,Jalen Johnson,ATL,4,14.5,2.8,1.0,4.3,23.5,0.0,0.8,0.0,0.8,1.5,50.0,0.5,2.3,2.8,1.0,0.3,0.8,1.0, 2.5
455,Daulton Hommes,NOP,3,3.7,2.7,1.0,2.3,42.9,0.7,1.7,40.0,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.3,0.0, 3.3
455,DeJon Jarreau,IND,3,7.3,2.7,1.0,3.0,33.3,0.3,0.3,100,0.3,0.7,50.0,0.3,1.0,1.3,1.3,0.0,0.0,0.7, 2.3
455,Denzel Valentine,UTA,3,13.0,2.7,0.7,2.0,33.3,0.3,1.3,25.0,1.0,1.3,75.0,0.3,2.3,2.7,0.0,0.7,0.0,1.3, 3.0
458,Aaron Henry,PHI,4,12.8,2.5,1.0,3.0,33.3,0.3,1.0,25.0,0.3,0.3,100,0.3,1.3,1.5,1.0,1.8,0.3,0.8, 4.3
458,Brian Bowen II,MIN,2,4.5,2.5,0.5,0.5,100,0.0,0.0,0.0,1.5,1.5,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0, 3.5
458,D.J. Wilson,TOR,2,12.5,2.5,1.0,4.0,25.0,0.5,2.5,20.0,0.0,0.0,0.0,0.5,3.5,4.0,0.5,0.5,0.5,1.0, 4.0
458,Jaden Springer,PHI,4,13.5,2.5,1.3,4.5,27.8,0.0,0.5,0.0,0.0,0.0,0.0,0.3,1.8,2.0,1.0,0.3,0.0,1.5, 1.0
458,Jon Teske,MEM,2,6.0,2.5,1.0,1.5,66.7,0.5,1.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0.5,0.0, 5.0
458,Jordan Schakel,WAS,2,5.0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,2.5,2.5,100,0.0,1.0,1.0,0.0,1.0,0.0,0.5, 3.5
458,Killian Tillie,MEM,2,13.0,2.5,1.0,4.5,22.2,0.5,3.0,16.7,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,1.0, 0.5
458,Tyler Cook,CHI,2,6.0,2.5,1.0,3.0,33.3,0.0,0.0,0.0,0.5,2.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0, 1.0
466,Cameron Oliver,ATL,5,7.8,2.4,0.8,2.2,36.4,0.2,1.2,16.7,0.6,1.4,42.9,0.4,0.8,1.2,1.0,0.6,0.0,0.2, 2.8
466,Georgios Kalaitzakis,OKC,5,15.0,2.4,0.8,3.6,22.2,0.0,1.0,0.0,0.8,0.8,100,0.2,2.0,2.2,1.0,0.4,0.2,0.6, 2.8
468,Anthony Gill,WAS,3,8.0,2.3,0.7,1.7,40.0,0.3,1.3,25.0,0.7,0.7,100,0.0,1.3,1.3,0.3,0.0,0.0,0.0, 3.0
468,Danté Exum,HOU,3,13.7,2.3,0.7,1.0,66.7,0.0,0.3,0.0,1.0,1.7,60.0,0.3,1.7,2.0,2.7,0.3,0.3,1.0, 5.7
468,Danuel House Jr.,UTA,3,18.7,2.3,1.0,6.0,16.7,0.0,2.3,0.0,0.3,0.7,50.0,1.7,3.0,4.7,1.7,0.7,0.0,1.0, 3.0
468,David Johnson,TOR,3,8.3,2.3,1.0,3.0,33.3,0.3,1.7,20.0,0.0,0.0,0.0,0.3,1.3,1.7,1.0,0.3,0.0,1.3, 2.0
468,Larry Nance Jr.,NOP,3,18.3,2.3,1.0,2.7,37.5,0.0,1.3,0.0,0.3,0.7,50.0,0.0,3.3,3.3,1.0,1.0,0.0,1.0, 4.7
468,Marcus Garrett,MIA,3,7.3,2.3,1.0,1.7,60.0,0.3,0.3,100,0.0,0.0,0.0,0.3,1.3,1.7,2.0,0.3,0.0,1.0, 4.7
468,Solomon Hill,ATL,3,16.0,2.3,0.7,3.0,22.2,0.3,1.7,20.0,0.7,0.7,100,1.3,2.0,3.3,2.3,0.0,0.7,0.3, 6.0
475,Jamorko Pickett,DET,4,10.5,2.3,1.0,2.3,44.4,0.3,1.5,16.7,0.0,0.0,0.0,1.0,0.5,1.5,0.3,0.0,0.3,0.3, 2.8
476,Juan Toscano-Anderson,GSW,5,17.2,2.2,0.8,3.8,21.1,0.6,3.2,18.8,0.0,0.4,0.0,0.4,2.6,3.0,3.4,1.0,0.4,1.8, 4.8
476,Yves Pons,MEM,5,12.2,2.2,0.8,2.0,40.0,0.2,1.4,14.3,0.4,0.4,100,0.4,1.6,2.0,0.2,0.0,0.8,0.4, 3.6
478,Aamir Simms,NYK,2,7.0,2.0,0.5,1.0,50.0,0.0,0.0,0.0,1.0,1.0,100,1.5,1.0,2.5,1.0,0.0,0.0,0.0, 5.0
478,Brodric Thomas,BOS,1,7.0,2.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0, 0.0
478,Bruno Fernando,HOU,3,7.3,2.0,1.0,1.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,1.7,0.3,0.0,1.0,1.3, 3.0
478,DJ Steward,SAC,1,4.0,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0, 2.0
478,Daniel Oturu,TOR,2,3.0,2.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,0.0,0.5,0.5, 3.5
478,Emanuel Terry,PHX,1,4.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 2.0
478,Jaime Echenique,WAS,2,7.5,2.0,0.5,2.0,25.0,0.0,0.0,0.0,1.0,2.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5, 0.0
478,Marques Bolden,UTA,2,8.0,2.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0, 3.5
478,Mason Plumlee,CHA,2,19.5,2.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,5.5,2.5,0.5,0.0,3.0, 7.0
478,Mfiondu Kabengele,CLE,1,6.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0, 3.0
478,Neemias Queta,SAC,1,3.0,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0, 2.0
478,Romeo Weems,MEM,2,13.0,2.0,1.0,3.0,33.3,0.0,1.5,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.5,0.5,0.5,0.5, 3.0
478,Terry Taylor,IND,2,5.5,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0, 2.5
478,Timothe Luwawu-Cabarrot,ATL,4,12.3,2.0,0.8,3.0,25.0,0.5,2.5,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.3, 2.0
492,Isaac Bonga,TOR,5,8.6,1.8,0.8,1.4,57.1,0.0,0.2,0.0,0.2,0.4,50.0,0.8,1.0,1.8,1.6,0.4,0.2,0.4, 4.6
493,Andre Iguodala,GSW,4,19.0,1.8,0.8,3.0,25.0,0.3,1.8,14.3,0.0,0.0,0.0,0.5,3.5,4.0,3.8,1.0,0.0,1.3, 7.0
493,Devon Dotson,CHI,4,6.8,1.8,0.5,2.3,22.2,0.3,0.8,33.3,0.5,1.0,50.0,0.3,1.5,1.8,1.3,0.3,0.0,0.3, 2.5
493,Usman Garuba,HOU,4,7.5,1.8,0.8,2.0,37.5,0.3,0.8,33.3,0.0,0.0,0.0,1.0,1.3,2.3,0.3,0.3,0.3,0.5, 3.0
496,Ben McLemore,POR,3,20.3,1.7,0.7,4.0,16.7,0.3,3.0,11.1,0.0,0.0,0.0,0.3,1.0,1.3,1.3,0.7,0.3,3.3, -1.3
496,Ignas Brazdeikis,ORL,3,11.3,1.7,0.7,3.3,20.0,0.3,1.7,20.0,0.0,0.0,0.0,0.3,2.0,2.3,1.0,0.7,0.0,0.0, 3.0
496,McKinley Wright IV,MIN,3,7.7,1.7,0.3,2.3,14.3,0.3,1.0,33.3,0.7,1.7,40.0,0.0,0.3,0.3,1.0,0.3,0.7,0.0, 1.0
496,Thaddeus Young,TOR,3,17.0,1.7,0.7,2.7,25.0,0.3,0.7,50.0,0.0,0.0,0.0,2.3,4.3,6.7,2.7,1.7,0.0,2.0, 8.7
496,Vernon Carey Jr.,WAS,3,6.7,1.7,0.7,1.7,40.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3,1.0,1.3,0.3,0.0,0.0,0.7, 1.3
501,Admiral Schofield,ORL,2,6.0,1.5,0.5,2.5,20.0,0.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5, -1.0
501,Daishen Nix,HOU,2,6.0,1.5,0.5,2.5,20.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0, 1.0
501,Didi Louzada,POR,4,6.8,1.5,0.5,1.8,28.6,0.5,1.3,40.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,0.3,0.0,0.3, 2.0
501,Isaiah Miller,MIN,2,3.5,1.5,0.5,2.0,25.0,0.5,0.5,100,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0, 1.0
501,JT Thor,CHA,4,8.3,1.5,0.5,3.0,16.7,0.3,2.0,12.5,0.3,0.3,100,0.0,0.8,0.8,0.5,0.3,0.0,0.5, 0.0
501,Javin DeLaurier,MIL,4,13.8,1.5,0.5,1.5,33.3,0.0,0.5,0.0,0.5,1.5,33.3,1.0,1.3,2.3,0.0,0.5,0.0,0.5, 1.8
507,Damian Jones,SAC,3,7.0,1.3,0.7,1.0,66.7,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,1.0,1.0,0.0,0.0,0.3, 2.7
507,Mac McClung,LAL,3,5.3,1.3,0.3,2.3,14.3,0.3,1.0,33.3,0.3,0.7,50.0,0.3,0.3,0.7,0.7,0.3,0.3,0.0, 1.0
507,Robin Lopez,ORL,3,14.7,1.3,0.7,3.3,20.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,1.7,2.3,1.3,0.0,1.3,1.0, 2.7
510,Joe Wieskamp,SAS,4,7.5,1.3,0.5,1.8,28.6,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.3,0.0,0.5, 1.3
511,Ethan Thompson,CHI,2,6.0,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0, 2.0
511,Freddie Gillespie,ORL,5,7.6,1.0,0.4,1.2,33.3,0.0,0.0,0.0,0.2,0.4,50.0,0.8,2.0,2.8,0.2,0.0,0.4,0.6, 2.8
511,Isaiah Todd,WAS,2,10.0,1.0,0.5,2.5,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,2.0,2.5,0.0,0.0,0.0,0.0, 1.5
511,Johnny Hamilton,ATL,4,6.3,1.0,0.5,1.3,40.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,1.8,2.3,0.0,0.0,0.3,0.0, 2.0
511,Jose Alvarado,NOP,2,4.5,1.0,0.5,1.5,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5, 1.5
511,Nate Hinton,IND,3,7.7,1.0,0.3,1.3,25.0,0.3,1.0,33.3,0.0,0.3,0.0,0.0,2.0,2.0,0.3,0.3,0.0,1.0, 1.3
511,Udonis Haslem,MIA,1,13.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,3.0,0.0,2.0,1.0, 4.0
511,Wenyen Gabriel,LAL,2,5.5,1.0,0.0,2.5,0.0,0.0,0.5,0.0,1.0,1.0,100,1.0,1.0,2.0,1.0,0.0,0.0,0.5, 1.0
519,Wes Iwundu,ATL,4,11.0,0.8,0.3,2.8,9.1,0.0,0.5,0.0,0.3,0.5,50.0,0.0,1.8,1.8,0.8,0.3,0.3,0.5, 0.5
520,Derrick Alston Jr.,UTA,4,4.5,0.5,0.3,0.8,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.3,0.0,0.0, 1.0
521,Joel Ayayi,WAS,5,9.2,0.4,0.2,2.0,10.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,1.2,1.4,0.6,0.4,0.0,0.4, 0.6
522,Anthony Lamb,HOU,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0, 1.0
522,Arnoldas Kulboka,CHA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
522,Jay Huff,LAL,2,3.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0, 1.0
522,Juwan Morgan,BOS,1,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0, -1.0
522,Keljin Blevins,POR,3,12.7,0.0,0.0,2.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,1.0, -2.3
522,Kris Dunn,POR,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0, 2.0
522,LJ Figueroa,GSW,1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0, -1.0
522,Marko Simonovic,CHI,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0, 1.0
522,Matt Coleman III,SAC,3,4.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3, -0.3
522,Miles McBride,NYK,3,3.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3, -0.7
522,Paul Watson,OKC,2,10.0,0.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.5,0.0,0.0, 0.5
522,Quinndary Weatherspoon,GSW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0
522,Robert Woodard II,SAS,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0, 0.0
522,Rodney Hood,LAC,1,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, -5.0
522,Ryan Arcidiacono,NYK,2,11.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.5,2.5,2.5,0.0,0.0,1.5, 1.0
